age,job,contact,duration,y
32.0,admin.,telephone,87.0,0
49.0,management,telephone,170.0,0
49.0,entrepreneur,telephone,323.0,0
47.0,management,telephone,241.0,0
27.0,blue-collar,cellular,204.0,0
31.0,admin.,telephone,177.0,0
38.0,admin.,telephone,605.0,0
32.0,self-employed,cellular,441.0,0
83.0,retired,cellular,472.0,1
45.0,housemaid,cellular,289.0,0
46.0,blue-collar,telephone,134.0,0
31.0,self-employed,telephone,179.0,0
37.0,management,telephone,66.0,0
45.0,admin.,telephone,351.0,0
57.0,technician,telephone,483.0,1
43.0,technician,cellular,201.0,0
52.0,technician,telephone,138.0,0
39.0,admin.,cellular,198.0,0
39.0,admin.,cellular,251.0,0
38.0,blue-collar,telephone,85.0,0
29.0,admin.,cellular,114.0,1
42.0,housemaid,cellular,71.0,0
29.0,admin.,cellular,527.0,0
46.0,blue-collar,telephone,516.0,0
44.0,blue-collar,telephone,299.0,0
27.0,services,telephone,32.0,0
49.0,housemaid,cellular,210.0,0
43.0,technician,telephone,161.0,0
29.0,technician,telephone,192.0,0
43.0,blue-collar,cellular,322.0,0
36.0,admin.,telephone,31.0,0
58.0,self-employed,cellular,548.0,0
43.0,services,telephone,386.0,0
23.0,blue-collar,cellular,208.0,0
30.0,management,cellular,19.0,0
47.0,management,telephone,24.0,0
57.0,admin.,cellular,105.0,0
27.0,admin.,telephone,64.0,0
51.0,blue-collar,cellular,36.0,0
46.0,entrepreneur,telephone,86.0,0
31.0,admin.,telephone,160.0,0
54.0,management,cellular,121.0,0
31.0,technician,cellular,243.0,0
49.0,technician,telephone,126.0,0
34.0,management,cellular,175.0,0
41.0,blue-collar,telephone,149.0,0
49.0,technician,telephone,269.0,0
27.0,admin.,telephone,672.0,0
37.0,blue-collar,cellular,164.0,0
50.0,services,telephone,106.0,0
30.0,technician,cellular,570.0,0
34.0,technician,cellular,409.0,0
48.0,blue-collar,telephone,116.0,0
31.0,admin.,telephone,692.0,0
25.0,blue-collar,cellular,123.0,0
51.0,blue-collar,cellular,104.0,0
31.0,admin.,telephone,370.0,0
32.0,admin.,cellular,47.0,0
32.0,self-employed,cellular,151.0,0
34.0,services,telephone,112.0,0
30.0,admin.,cellular,171.0,0
36.0,management,telephone,165.0,0
38.0,admin.,cellular,70.0,0
47.0,blue-collar,telephone,191.0,0
32.0,blue-collar,cellular,179.0,0
30.0,blue-collar,cellular,61.0,0
32.0,admin.,cellular,206.0,0
50.0,unknown,telephone,363.0,0
30.0,admin.,telephone,483.0,0
56.0,housemaid,cellular,89.0,0
37.0,admin.,cellular,43.0,0
41.0,admin.,telephone,519.0,0
58.0,blue-collar,cellular,436.0,0
45.0,blue-collar,telephone,44.0,0
68.0,retired,cellular,81.0,0
44.0,management,cellular,41.0,0
25.0,services,telephone,227.0,0
31.0,management,cellular,106.0,0
47.0,technician,cellular,345.0,0
40.0,services,cellular,72.0,0
31.0,admin.,telephone,64.0,0
54.0,retired,telephone,234.0,0
27.0,admin.,telephone,876.0,1
30.0,admin.,telephone,212.0,0
57.0,technician,cellular,232.0,0
30.0,services,cellular,288.0,0
29.0,technician,telephone,226.0,0
33.0,technician,telephone,66.0,0
42.0,management,cellular,95.0,0
29.0,student,telephone,1143.0,0
37.0,services,telephone,522.0,0
37.0,technician,cellular,62.0,0
47.0,housemaid,cellular,232.0,1
25.0,technician,telephone,6.0,0
29.0,technician,telephone,420.0,0
29.0,blue-collar,cellular,613.0,0
39.0,technician,telephone,155.0,0
35.0,blue-collar,cellular,672.0,0
33.0,technician,telephone,57.0,0
41.0,management,cellular,181.0,0
29.0,admin.,cellular,220.0,0
38.0,admin.,cellular,40.0,0
34.0,technician,telephone,226.0,0
54.0,technician,cellular,50.0,0
53.0,self-employed,telephone,592.0,0
34.0,admin.,cellular,96.0,0
59.0,entrepreneur,telephone,242.0,0
54.0,technician,cellular,94.0,0
26.0,blue-collar,cellular,294.0,0
35.0,admin.,cellular,631.0,1
50.0,management,cellular,699.0,1
52.0,admin.,cellular,67.0,0
58.0,retired,telephone,34.0,0
32.0,admin.,cellular,444.0,1
41.0,blue-collar,cellular,150.0,0
42.0,blue-collar,telephone,93.0,0
31.0,admin.,cellular,1094.0,1
33.0,admin.,telephone,66.0,0
32.0,services,telephone,557.0,0
27.0,student,cellular,393.0,0
42.0,management,cellular,151.0,0
45.0,unknown,telephone,138.0,0
41.0,services,cellular,290.0,0
49.0,entrepreneur,cellular,123.0,0
50.0,admin.,telephone,152.0,0
60.0,admin.,cellular,133.0,0
35.0,admin.,cellular,143.0,0
54.0,management,cellular,198.0,0
42.0,services,cellular,70.0,0
33.0,technician,cellular,62.0,0
53.0,blue-collar,telephone,111.0,0
27.0,unemployed,telephone,27.0,0
36.0,services,cellular,87.0,0
33.0,admin.,cellular,686.0,1
47.0,services,telephone,37.0,0
56.0,management,cellular,74.0,0
38.0,entrepreneur,cellular,136.0,0
40.0,management,telephone,172.0,0
35.0,admin.,telephone,210.0,0
25.0,admin.,cellular,417.0,1
56.0,admin.,telephone,162.0,0
80.0,housemaid,cellular,232.0,1
46.0,blue-collar,telephone,91.0,0
37.0,services,cellular,411.0,0
61.0,management,cellular,380.0,0
59.0,retired,cellular,80.0,0
46.0,technician,cellular,90.0,0
36.0,blue-collar,telephone,30.0,0
57.0,admin.,cellular,399.0,0
58.0,blue-collar,telephone,80.0,0
35.0,blue-collar,cellular,51.0,0
34.0,self-employed,cellular,196.0,0
32.0,management,telephone,619.0,0
33.0,services,cellular,223.0,0
57.0,housemaid,telephone,168.0,0
36.0,blue-collar,telephone,224.0,0
43.0,admin.,cellular,431.0,0
24.0,blue-collar,telephone,504.0,0
40.0,admin.,cellular,144.0,0
48.0,admin.,cellular,1208.0,1
36.0,admin.,cellular,105.0,0
29.0,admin.,cellular,142.0,0
50.0,blue-collar,cellular,291.0,0
38.0,blue-collar,telephone,280.0,0
31.0,admin.,cellular,177.0,0
30.0,admin.,cellular,406.0,0
57.0,blue-collar,telephone,171.0,0
46.0,admin.,cellular,490.0,0
30.0,blue-collar,telephone,41.0,0
29.0,admin.,telephone,129.0,0
26.0,student,telephone,217.0,0
38.0,blue-collar,telephone,41.0,0
30.0,blue-collar,telephone,157.0,0
24.0,admin.,cellular,1176.0,1
56.0,retired,cellular,57.0,0
39.0,blue-collar,telephone,85.0,0
50.0,admin.,telephone,219.0,0
43.0,housemaid,telephone,365.0,0
41.0,technician,cellular,341.0,0
29.0,blue-collar,telephone,213.0,0
33.0,services,cellular,98.0,0
31.0,technician,cellular,168.0,0
56.0,retired,cellular,246.0,0
36.0,technician,cellular,449.0,0
58.0,blue-collar,cellular,127.0,0
45.0,blue-collar,cellular,220.0,0
48.0,technician,cellular,400.0,1
34.0,management,cellular,225.0,0
45.0,management,telephone,171.0,0
65.0,housemaid,cellular,212.0,0
48.0,admin.,cellular,611.0,1
55.0,admin.,cellular,370.0,0
34.0,management,cellular,155.0,0
31.0,admin.,telephone,162.0,0
29.0,services,cellular,431.0,1
33.0,blue-collar,cellular,580.0,0
43.0,blue-collar,telephone,534.0,0
37.0,services,cellular,93.0,0
65.0,management,telephone,207.0,1
34.0,admin.,cellular,279.0,0
44.0,technician,cellular,418.0,0
51.0,admin.,cellular,233.0,0
52.0,housemaid,telephone,222.0,0
32.0,management,cellular,39.0,0
37.0,services,cellular,93.0,0
28.0,blue-collar,cellular,182.0,0
36.0,admin.,cellular,248.0,0
41.0,admin.,cellular,240.0,0
36.0,self-employed,telephone,161.0,0
55.0,management,cellular,280.0,0
32.0,admin.,cellular,255.0,0
73.0,retired,cellular,273.0,0
61.0,admin.,cellular,173.0,1
47.0,admin.,telephone,203.0,0
52.0,admin.,cellular,776.0,0
33.0,services,telephone,426.0,0
31.0,admin.,cellular,79.0,0
24.0,services,telephone,184.0,0
19.0,student,cellular,207.0,0
53.0,retired,telephone,504.0,0
31.0,admin.,cellular,72.0,0
35.0,blue-collar,telephone,263.0,0
39.0,admin.,telephone,222.0,0
30.0,technician,cellular,73.0,0
23.0,blue-collar,cellular,380.0,0
28.0,blue-collar,telephone,120.0,0
26.0,technician,telephone,261.0,0
62.0,technician,cellular,105.0,0
43.0,admin.,telephone,224.0,0
52.0,housemaid,cellular,144.0,0
39.0,technician,telephone,407.0,0
38.0,technician,cellular,185.0,0
30.0,self-employed,cellular,370.0,0
30.0,admin.,telephone,26.0,0
28.0,admin.,telephone,151.0,0
32.0,technician,cellular,128.0,0
54.0,self-employed,telephone,252.0,0
24.0,technician,telephone,421.0,0
45.0,technician,cellular,80.0,0
34.0,blue-collar,cellular,1491.0,1
29.0,admin.,telephone,433.0,0
25.0,services,telephone,297.0,0
54.0,technician,cellular,333.0,0
32.0,blue-collar,cellular,902.0,1
37.0,admin.,telephone,36.0,0
34.0,management,cellular,75.0,0
59.0,blue-collar,cellular,84.0,0
32.0,services,telephone,35.0,0
42.0,admin.,cellular,401.0,0
38.0,admin.,telephone,361.0,0
30.0,blue-collar,cellular,55.0,0
48.0,retired,cellular,110.0,0
39.0,technician,telephone,182.0,0
40.0,admin.,telephone,176.0,0
42.0,technician,cellular,72.0,0
29.0,blue-collar,telephone,107.0,0
31.0,admin.,cellular,119.0,0
32.0,admin.,cellular,1327.0,1
30.0,blue-collar,telephone,126.0,0
45.0,technician,telephone,37.0,0
35.0,technician,telephone,161.0,0
54.0,admin.,cellular,172.0,0
28.0,admin.,cellular,102.0,0
48.0,blue-collar,cellular,57.0,0
49.0,technician,telephone,418.0,0
58.0,management,cellular,260.0,0
40.0,housemaid,telephone,126.0,0
32.0,blue-collar,cellular,83.0,0
25.0,blue-collar,cellular,109.0,0
32.0,admin.,telephone,19.0,0
57.0,unemployed,cellular,651.0,1
31.0,technician,telephone,234.0,0
34.0,admin.,cellular,667.0,0
47.0,admin.,cellular,108.0,0
29.0,admin.,telephone,206.0,0
53.0,admin.,cellular,79.0,0
31.0,admin.,telephone,229.0,0
28.0,admin.,telephone,249.0,0
40.0,blue-collar,telephone,179.0,0
48.0,admin.,cellular,141.0,0
32.0,admin.,telephone,13.0,0
43.0,admin.,cellular,139.0,0
38.0,admin.,telephone,192.0,0
38.0,technician,cellular,572.0,0
46.0,admin.,telephone,428.0,0
46.0,housemaid,telephone,130.0,0
36.0,blue-collar,cellular,853.0,0
33.0,blue-collar,telephone,159.0,0
33.0,admin.,cellular,152.0,0
39.0,management,cellular,80.0,0
51.0,housemaid,cellular,145.0,0
31.0,management,telephone,256.0,0
49.0,services,cellular,565.0,0
30.0,blue-collar,cellular,209.0,0
37.0,admin.,telephone,167.0,0
48.0,admin.,cellular,218.0,0
41.0,blue-collar,telephone,83.0,0
47.0,technician,telephone,83.0,0
35.0,blue-collar,cellular,159.0,0
29.0,entrepreneur,telephone,286.0,0
46.0,blue-collar,cellular,188.0,0
43.0,technician,telephone,274.0,0
58.0,retired,cellular,454.0,0
38.0,services,cellular,52.0,0
38.0,admin.,cellular,135.0,0
37.0,services,cellular,462.0,0
44.0,unemployed,telephone,19.0,0
31.0,technician,cellular,559.0,1
39.0,admin.,telephone,208.0,0
42.0,blue-collar,cellular,36.0,0
31.0,admin.,cellular,245.0,0
36.0,blue-collar,telephone,236.0,0
35.0,technician,cellular,118.0,0
51.0,technician,cellular,51.0,0
55.0,technician,cellular,700.0,0
49.0,self-employed,telephone,58.0,0
44.0,admin.,cellular,212.0,0
26.0,admin.,telephone,278.0,0
51.0,retired,cellular,109.0,0
62.0,retired,cellular,112.0,0
32.0,blue-collar,cellular,813.0,0
41.0,blue-collar,telephone,591.0,0
28.0,entrepreneur,cellular,61.0,0
39.0,entrepreneur,telephone,66.0,0
47.0,technician,cellular,63.0,0
41.0,management,telephone,129.0,0
38.0,admin.,cellular,90.0,0
31.0,blue-collar,cellular,153.0,0
58.0,retired,telephone,44.0,0
44.0,admin.,telephone,91.0,0
49.0,management,cellular,1036.0,0
54.0,blue-collar,telephone,211.0,0
36.0,services,telephone,225.0,0
52.0,self-employed,telephone,353.0,0
33.0,admin.,cellular,220.0,0
31.0,self-employed,telephone,464.0,0
42.0,blue-collar,cellular,361.0,0
60.0,retired,cellular,79.0,0
31.0,admin.,cellular,202.0,1
32.0,self-employed,telephone,93.0,0
50.0,blue-collar,telephone,124.0,0
52.0,admin.,cellular,136.0,0
27.0,admin.,cellular,84.0,0
33.0,unemployed,cellular,385.0,0
27.0,student,cellular,227.0,1
52.0,admin.,cellular,278.0,0
31.0,blue-collar,telephone,151.0,0
54.0,housemaid,cellular,523.0,1
41.0,blue-collar,telephone,37.0,0
34.0,technician,cellular,164.0,0
33.0,technician,cellular,64.0,0
47.0,blue-collar,cellular,134.0,0
49.0,unemployed,cellular,292.0,1
36.0,entrepreneur,cellular,191.0,0
38.0,blue-collar,cellular,520.0,0
28.0,management,cellular,368.0,0
53.0,technician,cellular,190.0,0
47.0,admin.,cellular,247.0,0
38.0,entrepreneur,cellular,188.0,0
33.0,services,cellular,281.0,0
33.0,admin.,telephone,266.0,0
58.0,management,cellular,75.0,0
41.0,admin.,telephone,109.0,0
47.0,technician,cellular,56.0,0
45.0,unknown,telephone,113.0,0
56.0,admin.,cellular,125.0,0
36.0,technician,telephone,290.0,0
86.0,retired,telephone,343.0,1
34.0,technician,cellular,183.0,0
40.0,blue-collar,cellular,144.0,0
26.0,student,cellular,133.0,0
24.0,services,cellular,55.0,0
51.0,services,cellular,72.0,0
34.0,admin.,cellular,193.0,0
40.0,services,telephone,456.0,0
27.0,admin.,cellular,192.0,0
55.0,retired,telephone,217.0,0
31.0,admin.,cellular,399.0,0
57.0,blue-collar,cellular,117.0,0
25.0,services,cellular,197.0,0
36.0,services,cellular,501.0,1
33.0,technician,cellular,97.0,0
37.0,services,cellular,247.0,0
21.0,student,cellular,379.0,1
27.0,services,cellular,392.0,0
55.0,unemployed,cellular,296.0,1
40.0,technician,telephone,34.0,0
39.0,services,cellular,219.0,0
29.0,admin.,cellular,556.0,0
52.0,admin.,cellular,268.0,0
47.0,technician,cellular,396.0,0
38.0,services,telephone,483.0,0
59.0,retired,cellular,85.0,0
53.0,blue-collar,telephone,193.0,0
59.0,blue-collar,telephone,293.0,0
26.0,unemployed,cellular,184.0,1
47.0,blue-collar,cellular,89.0,0
31.0,blue-collar,cellular,116.0,1
36.0,self-employed,cellular,406.0,0
39.0,housemaid,telephone,54.0,0
35.0,unknown,telephone,374.0,0
36.0,technician,cellular,630.0,1
46.0,entrepreneur,telephone,8.0,0
41.0,blue-collar,telephone,529.0,0
28.0,admin.,telephone,51.0,0
28.0,blue-collar,telephone,240.0,0
58.0,retired,cellular,85.0,0
32.0,unemployed,cellular,728.0,1
56.0,entrepreneur,telephone,1697.0,1
43.0,technician,telephone,138.0,0
48.0,blue-collar,telephone,12.0,0
44.0,admin.,cellular,228.0,0
39.0,housemaid,cellular,94.0,0
54.0,admin.,cellular,215.0,1
34.0,unknown,telephone,182.0,0
41.0,admin.,telephone,356.0,0
36.0,admin.,telephone,120.0,0
44.0,admin.,telephone,124.0,0
27.0,admin.,cellular,172.0,0
49.0,management,cellular,185.0,0
36.0,blue-collar,cellular,753.0,0
33.0,technician,cellular,359.0,0
32.0,blue-collar,cellular,159.0,0
33.0,blue-collar,cellular,428.0,0
42.0,admin.,cellular,268.0,1
44.0,management,cellular,250.0,0
31.0,housemaid,telephone,230.0,0
45.0,blue-collar,telephone,107.0,0
41.0,admin.,cellular,213.0,1
32.0,blue-collar,cellular,292.0,0
54.0,technician,telephone,594.0,0
38.0,blue-collar,telephone,362.0,0
46.0,technician,telephone,77.0,0
38.0,admin.,telephone,221.0,0
51.0,blue-collar,cellular,77.0,0
47.0,services,cellular,336.0,1
27.0,admin.,cellular,108.0,1
59.0,blue-collar,cellular,254.0,0
45.0,blue-collar,cellular,102.0,0
29.0,services,cellular,150.0,0
40.0,admin.,cellular,154.0,0
33.0,blue-collar,telephone,61.0,0
27.0,technician,cellular,459.0,0
42.0,services,cellular,302.0,0
42.0,admin.,cellular,75.0,0
60.0,admin.,cellular,558.0,0
29.0,technician,cellular,191.0,0
34.0,blue-collar,telephone,160.0,1
31.0,admin.,telephone,239.0,0
33.0,services,telephone,88.0,0
43.0,blue-collar,cellular,355.0,0
32.0,admin.,cellular,104.0,0
38.0,blue-collar,cellular,618.0,0
35.0,management,cellular,408.0,0
57.0,self-employed,cellular,102.0,0
29.0,self-employed,telephone,215.0,0
46.0,blue-collar,telephone,125.0,0
30.0,admin.,cellular,82.0,0
45.0,technician,telephone,81.0,0
42.0,blue-collar,cellular,306.0,0
32.0,unknown,telephone,302.0,0
50.0,admin.,cellular,151.0,0
36.0,blue-collar,telephone,183.0,0
52.0,blue-collar,telephone,79.0,0
36.0,admin.,cellular,35.0,0
26.0,admin.,telephone,1087.0,1
56.0,housemaid,telephone,81.0,0
39.0,blue-collar,telephone,231.0,0
39.0,admin.,cellular,184.0,0
43.0,admin.,telephone,48.0,0
35.0,technician,cellular,63.0,0
43.0,admin.,cellular,41.0,0
53.0,retired,cellular,107.0,1
53.0,retired,cellular,172.0,0
57.0,admin.,cellular,38.0,0
57.0,blue-collar,cellular,399.0,0
44.0,blue-collar,cellular,877.0,1
26.0,admin.,telephone,223.0,0
27.0,admin.,cellular,287.0,0
49.0,unemployed,cellular,133.0,0
25.0,blue-collar,cellular,111.0,0
50.0,technician,cellular,809.0,1
28.0,student,telephone,280.0,0
30.0,technician,cellular,39.0,0
56.0,technician,cellular,13.0,0
43.0,admin.,cellular,97.0,0
57.0,retired,telephone,529.0,0
40.0,technician,telephone,360.0,0
36.0,blue-collar,cellular,423.0,0
39.0,technician,cellular,171.0,0
39.0,services,cellular,116.0,0
33.0,admin.,cellular,207.0,1
50.0,entrepreneur,cellular,175.0,0
33.0,admin.,telephone,159.0,0
36.0,blue-collar,telephone,920.0,1
33.0,blue-collar,telephone,21.0,0
27.0,blue-collar,cellular,253.0,1
57.0,blue-collar,cellular,256.0,0
43.0,technician,cellular,122.0,0
28.0,unknown,telephone,298.0,0
34.0,technician,cellular,40.0,0
47.0,blue-collar,cellular,318.0,0
33.0,admin.,telephone,68.0,0
54.0,technician,telephone,71.0,0
52.0,blue-collar,cellular,393.0,0
33.0,technician,cellular,302.0,0
54.0,admin.,cellular,220.0,0
29.0,services,cellular,548.0,0
41.0,self-employed,cellular,81.0,0
53.0,unemployed,cellular,248.0,0
43.0,blue-collar,telephone,155.0,0
54.0,retired,telephone,119.0,0
53.0,admin.,cellular,551.0,0
31.0,admin.,cellular,67.0,0
42.0,services,cellular,103.0,0
43.0,self-employed,telephone,363.0,0
56.0,services,cellular,156.0,0
39.0,blue-collar,cellular,46.0,0
30.0,blue-collar,cellular,1357.0,1
46.0,admin.,cellular,297.0,1
31.0,blue-collar,cellular,465.0,0
58.0,technician,telephone,64.0,0
52.0,technician,telephone,184.0,0
60.0,admin.,telephone,521.0,0
31.0,technician,cellular,118.0,0
35.0,admin.,telephone,216.0,1
31.0,admin.,telephone,28.0,0
45.0,housemaid,telephone,74.0,0
33.0,technician,telephone,9.0,0
32.0,technician,cellular,67.0,0
26.0,self-employed,cellular,45.0,0
28.0,admin.,cellular,411.0,1
27.0,technician,cellular,149.0,0
30.0,services,cellular,75.0,0
28.0,admin.,cellular,359.0,1
53.0,admin.,cellular,81.0,0
53.0,blue-collar,telephone,26.0,0
31.0,blue-collar,cellular,680.0,1
28.0,management,cellular,245.0,0
55.0,housemaid,cellular,197.0,0
35.0,self-employed,telephone,293.0,0
24.0,unknown,cellular,728.0,1
41.0,technician,cellular,466.0,1
26.0,entrepreneur,telephone,5.0,0
48.0,services,telephone,189.0,0
24.0,technician,cellular,99.0,0
38.0,technician,cellular,240.0,0
38.0,admin.,cellular,108.0,0
33.0,blue-collar,cellular,253.0,0
41.0,blue-collar,cellular,285.0,0
40.0,management,cellular,254.0,0
29.0,unemployed,telephone,198.0,0
34.0,technician,cellular,81.0,0
41.0,admin.,cellular,121.0,0
25.0,admin.,cellular,381.0,1
31.0,admin.,cellular,191.0,0
34.0,admin.,telephone,110.0,0
44.0,blue-collar,cellular,58.0,0
28.0,admin.,cellular,72.0,0
47.0,admin.,telephone,23.0,0
60.0,blue-collar,cellular,193.0,1
30.0,admin.,cellular,475.0,1
38.0,admin.,telephone,150.0,0
36.0,admin.,telephone,115.0,0
31.0,admin.,cellular,367.0,0
35.0,management,cellular,293.0,0
28.0,technician,cellular,83.0,0
44.0,blue-collar,cellular,229.0,0
43.0,services,cellular,405.0,0
48.0,services,cellular,49.0,0
35.0,admin.,cellular,630.0,0
31.0,management,cellular,140.0,0
38.0,blue-collar,telephone,100.0,0
35.0,blue-collar,cellular,33.0,0
35.0,admin.,cellular,45.0,0
33.0,services,telephone,158.0,1
54.0,management,cellular,68.0,0
17.0,student,cellular,182.0,0
38.0,admin.,cellular,326.0,0
72.0,retired,cellular,111.0,0
45.0,blue-collar,telephone,101.0,0
42.0,blue-collar,cellular,557.0,0
59.0,admin.,cellular,443.0,0
49.0,management,cellular,387.0,1
38.0,admin.,cellular,154.0,0
51.0,admin.,telephone,213.0,0
48.0,services,cellular,90.0,0
29.0,admin.,cellular,126.0,0
34.0,blue-collar,telephone,427.0,0
37.0,services,cellular,398.0,0
34.0,blue-collar,cellular,116.0,0
47.0,services,cellular,109.0,0
47.0,blue-collar,telephone,93.0,0
40.0,admin.,telephone,97.0,0
36.0,blue-collar,cellular,768.0,1
44.0,blue-collar,cellular,611.0,1
49.0,unemployed,cellular,155.0,0
35.0,technician,cellular,385.0,1
37.0,self-employed,telephone,833.0,0
27.0,blue-collar,cellular,55.0,0
70.0,retired,cellular,61.0,0
45.0,admin.,cellular,128.0,0
43.0,entrepreneur,cellular,145.0,0
58.0,housemaid,telephone,324.0,0
37.0,technician,telephone,296.0,0
53.0,management,telephone,209.0,0
34.0,unemployed,telephone,179.0,0
35.0,blue-collar,cellular,85.0,0
47.0,management,telephone,74.0,0
43.0,entrepreneur,cellular,174.0,0
33.0,admin.,cellular,192.0,0
31.0,admin.,cellular,90.0,0
39.0,blue-collar,cellular,79.0,0
58.0,management,telephone,205.0,0
35.0,admin.,telephone,150.0,0
37.0,admin.,telephone,3.0,0
34.0,admin.,cellular,135.0,0
40.0,technician,cellular,256.0,0
52.0,technician,telephone,764.0,0
70.0,retired,telephone,220.0,0
30.0,unemployed,cellular,417.0,1
53.0,self-employed,cellular,141.0,0
41.0,unemployed,telephone,238.0,0
44.0,blue-collar,telephone,67.0,0
40.0,technician,cellular,147.0,0
43.0,unemployed,cellular,252.0,0
32.0,management,cellular,104.0,0
42.0,management,cellular,634.0,0
31.0,blue-collar,telephone,519.0,1
26.0,services,cellular,165.0,0
48.0,services,cellular,218.0,0
39.0,admin.,telephone,29.0,0
42.0,services,cellular,122.0,0
34.0,admin.,cellular,1934.0,0
49.0,services,cellular,112.0,0
32.0,services,cellular,375.0,0
32.0,admin.,telephone,179.0,0
28.0,services,cellular,15.0,0
55.0,retired,telephone,107.0,0
51.0,admin.,cellular,18.0,0
37.0,admin.,telephone,868.0,0
59.0,self-employed,cellular,274.0,0
45.0,admin.,cellular,242.0,0
52.0,admin.,telephone,264.0,0
40.0,blue-collar,cellular,1057.0,1
28.0,student,cellular,97.0,0
46.0,admin.,telephone,490.0,0
59.0,retired,telephone,253.0,0
33.0,admin.,cellular,63.0,0
41.0,admin.,cellular,160.0,0
55.0,admin.,cellular,63.0,0
43.0,management,cellular,51.0,0
40.0,blue-collar,cellular,215.0,0
38.0,unknown,telephone,270.0,0
51.0,blue-collar,telephone,119.0,0
30.0,self-employed,cellular,176.0,0
57.0,blue-collar,cellular,233.0,0
36.0,blue-collar,cellular,227.0,0
42.0,entrepreneur,cellular,61.0,0
26.0,blue-collar,telephone,149.0,0
47.0,admin.,telephone,408.0,0
46.0,admin.,telephone,318.0,0
31.0,admin.,telephone,99.0,0
39.0,services,cellular,43.0,0
40.0,blue-collar,telephone,337.0,0
30.0,technician,telephone,169.0,0
33.0,admin.,cellular,58.0,0
34.0,admin.,cellular,150.0,0
41.0,technician,telephone,210.0,0
38.0,blue-collar,cellular,135.0,0
38.0,blue-collar,telephone,101.0,0
36.0,services,telephone,145.0,0
43.0,unemployed,cellular,398.0,0
34.0,admin.,cellular,298.0,0
69.0,technician,cellular,189.0,0
27.0,self-employed,cellular,240.0,0
33.0,blue-collar,telephone,194.0,0
32.0,management,telephone,326.0,0
39.0,technician,cellular,501.0,0
47.0,admin.,cellular,193.0,0
36.0,blue-collar,telephone,55.0,0
62.0,blue-collar,cellular,152.0,0
40.0,services,telephone,307.0,0
46.0,services,cellular,59.0,0
30.0,blue-collar,cellular,293.0,1
47.0,admin.,cellular,70.0,0
44.0,technician,telephone,200.0,0
54.0,housemaid,cellular,198.0,0
30.0,technician,telephone,700.0,0
41.0,blue-collar,cellular,121.0,0
30.0,technician,cellular,166.0,1
57.0,blue-collar,cellular,168.0,0
35.0,admin.,telephone,235.0,0
25.0,technician,telephone,150.0,0
30.0,blue-collar,cellular,375.0,0
59.0,blue-collar,cellular,163.0,0
33.0,blue-collar,cellular,490.0,0
48.0,housemaid,telephone,501.0,0
39.0,unemployed,telephone,501.0,0
34.0,technician,cellular,27.0,0
52.0,services,telephone,91.0,0
32.0,technician,cellular,178.0,0
39.0,admin.,telephone,160.0,0
30.0,unemployed,telephone,77.0,0
43.0,technician,cellular,54.0,0
45.0,technician,cellular,851.0,0
54.0,unemployed,cellular,141.0,0
81.0,retired,cellular,192.0,0
31.0,blue-collar,cellular,342.0,0
41.0,services,cellular,64.0,0
30.0,admin.,telephone,142.0,0
60.0,admin.,cellular,320.0,0
26.0,services,telephone,43.0,0
26.0,admin.,cellular,212.0,0
43.0,technician,telephone,1388.0,0
57.0,management,cellular,1205.0,1
48.0,admin.,cellular,67.0,0
52.0,technician,cellular,402.0,0
36.0,blue-collar,cellular,219.0,0
47.0,management,cellular,469.0,0
37.0,technician,cellular,147.0,0
36.0,blue-collar,cellular,63.0,0
35.0,admin.,telephone,813.0,1
57.0,admin.,cellular,532.0,1
23.0,admin.,cellular,686.0,1
31.0,blue-collar,cellular,308.0,0
50.0,blue-collar,telephone,22.0,0
35.0,admin.,telephone,162.0,0
41.0,services,cellular,264.0,1
36.0,services,cellular,288.0,0
29.0,admin.,cellular,257.0,0
35.0,technician,telephone,402.0,0
32.0,blue-collar,telephone,109.0,0
27.0,admin.,cellular,91.0,0
65.0,retired,cellular,147.0,0
78.0,retired,cellular,103.0,0
36.0,management,cellular,381.0,0
45.0,management,cellular,228.0,0
43.0,admin.,cellular,497.0,0
44.0,blue-collar,cellular,428.0,0
36.0,blue-collar,cellular,221.0,0
55.0,admin.,cellular,260.0,1
28.0,technician,cellular,206.0,0
51.0,services,cellular,107.0,0
44.0,blue-collar,cellular,311.0,0
47.0,technician,cellular,53.0,0
34.0,self-employed,cellular,100.0,0
48.0,blue-collar,cellular,122.0,0
59.0,technician,telephone,206.0,0
36.0,unknown,telephone,878.0,1
47.0,services,telephone,161.0,0
39.0,management,telephone,274.0,0
28.0,blue-collar,cellular,125.0,0
52.0,blue-collar,telephone,183.0,0
26.0,admin.,cellular,126.0,0
41.0,admin.,telephone,223.0,0
53.0,admin.,telephone,37.0,0
37.0,admin.,cellular,62.0,0
56.0,self-employed,telephone,523.0,0
42.0,technician,cellular,437.0,0
45.0,admin.,cellular,226.0,0
32.0,admin.,cellular,689.0,1
31.0,blue-collar,telephone,161.0,0
30.0,technician,telephone,220.0,0
34.0,technician,cellular,332.0,0
51.0,blue-collar,cellular,203.0,0
54.0,blue-collar,telephone,1171.0,0
33.0,admin.,telephone,122.0,0
39.0,blue-collar,cellular,223.0,0
36.0,management,telephone,90.0,0
35.0,blue-collar,cellular,15.0,0
33.0,admin.,cellular,374.0,0
30.0,admin.,cellular,117.0,0
